time,total_packets,active_flows,hit_rate
22500,55310,76,0.8412945217862954
22600,55746,86,0.841567107953934
22700,56045,78,0.8414845213667589
22800,56364,99,0.8413526364346037
22900,56600,81,0.8412014134275618
23000,56852,69,0.8411665376767747
23100,57283,108,0.841139605118447
23200,57784,106,0.8414786099958466
23300,58293,104,0.8417991868663476
23400,58785,122,0.8417623543420941
23500,59165,137,0.841443420941435
23600,59483,89,0.8416858598254964
23700,59705,71,0.8414705636043882
23800,59944,47,0.8415521153076204
23900,60107,61,0.8412331342439316
24000,60273,63,0.8407744761335921
24100,60455,59,0.8404929286245968
24200,60651,68,0.8400685891411518
24300,60775,48,0.8398848210612917
24400,60900,31,0.8398193760262725
24500,61053,54,0.8394673480418653
24600,61162,31,0.8393283411268435
24700,61360,37,0.839390482398957
24800,61595,50,0.8394674892442568
24900,61799,67,0.8393339698053367
25000,61948,70,0.8388809969651966
25100,62171,69,0.8385260008685722
25200,62338,38,0.8385575411466522
25300,62495,34,0.8384670773661893
25400,62738,52,0.8383914055277504
25500,62944,48,0.8384278088459584
25600,63115,45,0.8384219282262536
25700,63226,28,0.8384050865150413
25800,63438,62,0.8380781235221791
25900,63713,44,0.838400326463987
26000,64001,42,0.8387212699801566
26100,64294,70,0.8384452670544685
26200,64461,49,0.8384294379547323
26300,64778,64,0.8384945506190373
26400,65057,79,0.8382956484313756
26500,65236,75,0.8379422404807162
26600,65566,88,0.8377055181038953
26700,65872,108,0.8371235122662133
26800,66076,79,0.8368847993219929
26900,66336,72,0.8368156054027979
27000,66573,88,0.836540339176543
27100,66836,104,0.8362858339816865
27200,67134,84,0.8363869276372627
27300,67414,68,0.8362506304328478
27400,67671,95,0.8358085442804155
27500,67919,68,0.8358338609225695
27600,68129,91,0.8354004902464442
27700,68345,62,0.8352037457019533
27800,68489,38,0.8350684051453519
27900,68622,21,0.8351694791757746
28000,68812,55,0.8349270476079753
28100,69009,96,0.8342245214392325
28200,69158,56,0.834147893229995
28300,69286,43,0.8339924371445891
28400,69634,71,0.8340609472384181
28500,69884,68,0.8339820273596246
28600,70090,48,0.833984876587245
28700,70419,48,0.8343202828782005
28800,70746,66,0.834492409464846
28900,71067,54,0.8347334205749504
29000,71457,53,0.8351316176161887
29100,71955,55,0.835758460148704
29200,72453,60,0.8363076753205526
29300,72849,47,0.8367994069925462
29400,73171,46,0.8371075972721433
29500,73539,43,0.8375011898448442
29600,73908,41,0.8379471775721167
29700,74231,53,0.8379922134957093
29800,74536,42,0.838198991091553
29900,74906,47,0.8385977091287747
30000,75336,41,0.8391207390888819
30100,75767,76,0.8391780062560218
30200,76369,60,0.8400267124094856
30300,77010,78,0.8406310868718349
30400,77359,45,0.8408717796248659
30500,77657,48,0.8409930849762417
30600,78042,74,0.8410343148561031
30700,78526,82,0.8413009703792375
30800,78878,83,0.8411724435203732
30900,79222,43,0.8414834263209714
31000,79509,69,0.8413387163717315
31100,79975,67,0.8417130353235386
31200,80810,91,0.8424452419255043
31300,81172,81,0.8423224757305475
31400,81674,121,0.8421407057325465
31500,82013,92,0.8420006584321997
31600,82317,52,0.8421589708079741
31700,82645,94,0.8418053118760965
31800,83026,74,0.8418085900802158
31900,83326,69,0.8419340901999376
32000,83565,56,0.84187159696045
32100,83900,76,0.8417640047675804
32200,84217,51,0.8419796478145742
32300,84545,29,0.8423443136791058
32400,84807,33,0.8425012086266463
32500,85022,38,0.8425231116652161
32600,85210,19,0.8427414622696866
32700,85436,31,0.8428882438316401
32800,85724,70,0.8426694974569549
32900,85986,28,0.8428813992975601
33000,86217,50,0.842884813899811
33100,86577,50,0.8430645552513947
33200,87085,39,0.8437273927771717
33300,87375,71,0.8436051502145923
33400,87646,54,0.8436665677840404
33500,87841,34,0.8437517787821177
33600,88152,48,0.843917324621109
33700,88487,69,0.8438866726185767
33800,88820,100,0.8436500788110786
33900,89158,73,0.8435698423024294
34000,89368,83,0.8430982006982365
34100,89710,63,0.8433730910712295
34200,90021,50,0.8436809188967018
34300,90384,45,0.8440653212958046
34400,90732,61,0.8442335669884936
34500,91054,53,0.8445647637665561
34600,91415,92,0.8444237816550895
34700,91855,114,0.8442654183223559
34800,92214,56,0.8445246925629514
34900,92531,88,0.8443764792339864
35000,92844,77,0.8444164404808066
35100,93189,56,0.8445631995192565
35200,93621,135,0.8440520823319554
35300,94437,58,0.8451348518059659
35400,94860,56,0.845561880666245
35500,95311,62,0.8459779039145534
35600,95860,51,0.8465783434174838
35700,96401,64,0.8470244084604931
35800,96686,50,0.8472064207848086
35900,96991,58,0.8473157303254941
36000,97382,96,0.8470559240927481
36100,98079,167,0.8467459904770644
36200,98445,70,0.8468281781705521
36300,98835,73,0.8469671675013912
36400,99457,77,0.8474114441416893
36500,100115,63,0.8480847025920192
36600,100616,52,0.8484137711695953
36700,101119,75,0.8486832346047726
36800,101704,74,0.8491209785259184
36900,102315,84,0.8495137565361872
37000,102900,69,0.8499708454810495
37100,103576,92,0.850351432764347
37200,104285,181,0.8500455482571798
37300,104534,84,0.8499148602368607
37400,104882,101,0.8497644972445224
37500,105389,97,0.8498989458102838
37600,105735,60,0.8500780252518088
37700,105999,76,0.849979716789781
37800,106216,71,0.8498154703622807
37900,106523,71,0.8497695333402177
38000,106981,98,0.8496835886746245
38100,107285,94,0.849587547187398
38200,107764,117,0.849504472736721
38300,108044,85,0.8493946910517937
38400,108243,80,0.8492743179697533
38500,108551,85,0.8492229458963989
38600,108925,63,0.8494927702547624
38700,109347,82,0.8495980685341161
38800,109739,56,0.8498437200995088
38900,110100,52,0.8500181653042689
39000,110418,70,0.8499248310963792
39100,110799,63,0.8500257222538109
39200,111178,50,0.8503211066937704
39300,111485,68,0.8502847916760102
39400,111939,130,0.8499539927996498
39500,112331,75,0.8501215158771844
39600,112673,63,0.8502480629787083
39700,113109,87,0.8503213714204882
39800,113408,94,0.8500370344243793
39900,113685,62,0.8500153934116198
40000,113908,69,0.8497910594514871
40100,114092,47,0.849787890474354
40200,114226,57,0.8496314324234413
40300,114409,39,0.8496621769266404
40400,114609,32,0.8497587449502221
40500,114950,63,0.8497520661157025
40600,115353,53,0.8499215451700433
40700,115657,44,0.8500393404636122
40800,115903,54,0.8499866267482291
40900,116175,64,0.849890251775339
41000,116462,36,0.8500369219144442
41100,116675,29,0.8501392757660167
41200,116810,38,0.8500299631880832
41300,117034,47,0.8499666763504623
41400,117231,48,0.8498861222714128
41500,117385,34,0.8498871235677472
41600,117548,35,0.8498911083131997
41700,117856,76,0.8497827857724681
41800,118053,76,0.8495336840232777
41900,118299,79,0.8492802136958048
42000,118581,70,0.8492085578634014
42100,118891,65,0.8493325819448065
42200,119333,73,0.8494800264805209
42300,119744,48,0.8498129342597541
42400,120372,84,0.8500897218622271
42500,120830,77,0.85022759248531
42600,121090,43,0.8503922702122388
42700,121470,54,0.8505556927636454
42800,121742,40,0.8506760197795338
42900,122156,63,0.8507891548511739
43000,122410,68,0.8506903030798137
43100,122724,32,0.8509338026791825
43200,123133,48,0.8511122119984083
43300,123357,50,0.8511150563000073
43400,123617,67,0.8509104734785669
43500,123727,41,0.8507843882095258
43600,123969,77,0.850551347514298
43700,124214,56,0.8504999436456439
43800,124481,86,0.8502663057012717
43900,124722,104,0.8498340308846876
44000,124947,50,0.849864342481212
44100,125111,39,0.8499172734611665
44200,125384,42,0.850012760798826
44300,126279,43,0.8509094940568107
44400,127301,41,0.8519178953818116
44500,128188,30,0.8527865322807127
44600,128974,52,0.8534123156605207
44700,129657,47,0.853929984497559
44800,129923,57,0.8538826843591973
44900,130267,78,0.8538309779145908
45000,130592,72,0.8537582700318549
45100,130972,46,0.8539382463427297
45200,131667,36,0.8545421403996446
45300,131870,40,0.8545613103814362
45400,132110,63,0.8544924683975474
45500,132374,61,0.8544653783975705
45600,132645,35,0.8545968562704964
45700,132906,30,0.8547620122492589
45800,133210,53,0.8548307184145334
45900,133596,101,0.8546288811042246
46000,134134,72,0.8548690115854295
46100,134482,34,0.8551479008343124
46200,134730,30,0.8552586654791063
46300,134980,33,0.8553489405837902
46400,135251,34,0.855446540136487
46500,135470,35,0.8555030634088728
46600,135741,59,0.8554379295864919
46700,135989,65,0.8552971196199692
46800,136230,50,0.8552448065771122
46900,136542,59,0.8552240336306778
47000,136901,57,0.855318807021132
47100,137325,51,0.8554888039322774
47200,137710,62,0.8555660445864498
47300,138117,45,0.8558034130483575
47400,138564,63,0.8559366069108859
47500,138979,29,0.8562732499154548
47600,139488,48,0.8565898141775636
47700,140033,41,0.8570051345040097
47800,140471,72,0.8570808209523674
47900,140740,80,0.8569205627398039
48000,141221,97,0.8569334589048371
48100,141655,52,0.8571811796265575
48200,142026,60,0.8572162843423036
48300,142387,53,0.8573184349694846
48400,142730,48,0.8574231065648427
48500,143032,73,0.8573605906370603
48600,143263,63,0.857262517188667
48700,143576,41,0.8573856354822533
48800,143904,83,0.8572659550811652
48900,144329,73,0.857332899140159
49000,144696,54,0.8574874219052359
49100,145071,39,0.8576834791240151
49200,145388,43,0.8578080721930283
49300,145733,75,0.8577261155675104
49400,145999,47,0.8577866971691587
49500,146196,41,0.8577799666201538
49600,146519,52,0.8578000122850962
49700,146675,33,0.8577876257030851
49800,146924,45,0.8577768097792056
49900,147256,79,0.8577035910251535
50000,147538,76,0.8577315674605864
50100,147847,60,0.8578124682949265
50200,148109,49,0.8578816952379666
50300,148347,64,0.857792877510162
50400,148726,70,0.8578190766913654
50500,148940,69,0.8576876594601853
50600,149186,50,0.8576743126030593
50700,149655,48,0.857886472219438
50800,149916,41,0.8579938098668588
50900,150124,41,0.8580173723055607
51000,150508,68,0.8580274802668296
51100,150806,69,0.8580162593000279
51200,151140,107,0.8577543998941379
51300,151578,79,0.8578157780152793
51400,151957,45,0.8580124640523306
51500,152222,51,0.8580428584567277
51600,152614,84,0.858047099217634
51700,152914,80,0.8580247720941183
51800,153270,64,0.8581131336856528
51900,153762,134,0.8578517449044627
52000,154118,69,0.858017882401796
52100,154519,65,0.8581145360764696
52200,154804,57,0.8580915221828893
52300,155202,56,0.8582105900697156
52400,155651,53,0.8584461391189263
52500,155900,33,0.8585375240538807
52600,156292,82,0.8584636449722315
52700,156698,68,0.8585878568967058
52800,156967,53,0.8585944816426383
52900,157176,57,0.8585343818394666
53000,157538,58,0.8586372811639097
53100,157823,60,0.858645444580321
53200,158091,75,0.8586383791613691
53300,158480,88,0.858638313982837
53400,158822,107,0.8585019707597185
53500,159101,74,0.8584735482492253
53600,159443,95,0.8583380894739813
53700,159700,45,0.8584095178459612
53800,159937,45,0.858450514890238
53900,160295,93,0.8582862846626532
54000,160558,66,0.8582443727500343
54100,160926,84,0.8581397661036749
54200,161243,57,0.8581581836110714
54300,161507,55,0.8581609465843586
54400,161763,56,0.8581319584824713
54500,162157,68,0.8581868189470698
54600,162688,81,0.8582747344610543
54700,163279,95,0.8583773785973702
54800,163637,81,0.8583327731503266
54900,163996,57,0.8584843532769092
55000,164450,65,0.8585892368501065
55100,164841,48,0.8587487336281628
55200,165578,76,0.8590271654446847
55300,166247,118,0.8591854289099954
55400,167011,98,0.8595421858440462
55500,167700,108,0.8597316636851521
55600,168344,113,0.8598346243406358
55700,169016,98,0.859995503384295
55800,169532,73,0.86013260033504
55900,169983,116,0.8600036474235658
56000,170425,119,0.8599501246882792
56100,171005,118,0.8599339200608169
56200,171366,82,0.8599197040253026
56300,171501,49,0.8598200593582545
56400,171640,61,0.8596597529713353
56500,171833,55,0.8595904162762682
56600,172061,57,0.8595033156845537
56700,172244,50,0.8594377743201504
56800,172756,81,0.85950126189539
56900,173219,80,0.8595477401439796
57000,173583,72,0.8595830236831948
57100,173838,56,0.8595531471830095
57200,174262,92,0.859464484511827
57300,174597,68,0.8595164865375694
57400,174827,51,0.859529706509864
57500,175075,45,0.8595344852206197
57600,175390,72,0.8594845772278922
57700,175743,43,0.8596074950353642
57800,175917,73,0.859433710215613
57900,176130,57,0.8594390507011866
58000,176278,42,0.8594322604068574
58100,176375,27,0.8594018426647767
58200,176512,35,0.8593353426395939
58300,176619,37,0.8592450415866922
58400,176777,61,0.8591162877523659
58500,176862,39,0.8590143727878232
58600,177071,79,0.8587854589401991
58700,177222,38,0.8587759984652018
58800,177366,57,0.8586482189371131
58900,177569,46,0.8586070766856827
59000,177889,43,0.8587265092276645
59100,178237,52,0.8588340243608229
59200,178499,69,0.8587611135076387
59300,178763,49,0.8587850953497088
59400,178946,59,0.8586892135057503
59500,179187,81,0.8585109410838956
59600,179362,54,0.8584482777845921
59700,179553,49,0.8584206334619862
59800,179782,85,0.8582338610094448
59900,180132,66,0.8583039104656586
60000,180382,57,0.858289629785677
60100,180682,60,0.858303538814049
60200,181165,93,0.8582673253663787
60300,181608,57,0.8584643848288621
60400,181902,57,0.8584897362315972
60500,182216,66,0.8584537032971857
60600,182545,58,0.8584951655756115
60700,182851,58,0.8584913399434512
60800,183165,41,0.8585701416755385
60900,183492,42,0.8586532382883177
61000,183789,51,0.8587129806462847
61100,184095,48,0.8587305467285912
61200,184309,59,0.8586341415774595
61300,184577,60,0.8585847640821987
61400,185253,37,0.8589820407766676
61500,185890,38,0.8593146484480069
61600,186036,42,0.8592369218860866
61700,186201,46,0.8591898002696011
61800,186418,91,0.8589138387923912
61900,186580,48,0.8588809089934613
62000,186666,26,0.8588441387290668
62100,186743,18,0.8588220174250173
62200,186824,23,0.8587975848927333
62300,186984,36,0.8587579685962435
62400,187138,37,0.8587566394852996
62500,187307,46,0.8587239131479336
62600,187489,51,0.8586583746246447
62700,187633,58,0.8584897112981192
62800,187774,47,0.8583509964105787
62900,187888,45,0.8582346930086009
63000,187983,23,0.858215902501822
63100,188159,35,0.8581890847634182
63200,188315,47,0.8581313225181212
63300,188530,35,0.8581711133506603
63400,188688,29,0.8582050792843212
63500,188878,50,0.8581571172926439
63600,189005,34,0.8581042829554774
63700,189150,76,0.8578324081416865
63800,189277,60,0.8577217517183809
63900,189376,38,0.8576799594457587
64000,189476,30,0.8576495176170069
64100,189635,28,0.8576528594405042
64200,189757,57,0.8574914232413033
64300,189872,28,0.8574829358725878
64400,190028,29,0.8575052097585619
64500,190267,54,0.8574582034719631
64600,190450,41,0.8574744027303755
64700,190656,39,0.8575077626720375
64800,190833,53,0.8574093579202758
64900,191038,64,0.857295407196474
65000,191269,46,0.8573527335846374
65100,191623,75,0.8573187978478575
65200,191818,66,0.8573178742349519
65300,192066,66,0.8573094665375444
65400,192299,78,0.8571911450397558
65500,192677,77,0.857248140670656
65600,193105,96,0.8572175759301934
65700,193473,131,0.856946447307893
65800,193789,98,0.8568959022441934
65900,194153,79,0.8570354308200234
66000,194432,65,0.8570862820934826
66100,194750,82,0.8570577663671374
66200,195091,129,0.8568155373646145
66300,195362,89,0.8567633418986292
66400,195624,70,0.8566995869627448
66500,196308,133,0.8567098640911222
66600,196599,90,0.8566167681422591
66700,197078,174,0.8562802545185155
66800,197339,88,0.8562321690086602
66900,197630,81,0.8562111015534078
67000,197875,65,0.856227416298168
67100,198105,62,0.8562630928043209
67200,198258,60,0.8561722603879793
67300,198457,63,0.8561048489093355
67400,198646,60,0.8560454275444761
67500,198910,76,0.8559951736966467
67600,199128,94,0.8558012936402716
67700,199352,100,0.8555620209478711
67800,199598,67,0.8555446447359192
67900,199789,83,0.8553824284620274
68000,199930,44,0.8553293652778472
68100,200094,41,0.8553279958419543
68200,200337,55,0.8552988214857964
68300,200671,38,0.8554449820851044
68400,200912,43,0.8554790156884606
68500,201109,35,0.8555062180210732
68600,201388,66,0.8554531551035811
68700,201612,53,0.8554302323274409
68800,201860,51,0.8554047359556128
68900,202116,52,0.8553800787666489
69000,202523,52,0.8554633300909033
69100,202884,68,0.8554444904477435
69200,203334,66,0.8555283425300245
69300,203642,75,0.8554816786321093
69400,204507,61,0.8559169123795274
69500,204601,28,0.8558609195458478
69600,205009,41,0.8559624211619977
69700,205376,106,0.8557718526020567
69800,205726,77,0.8558665409330858
69900,206566,53,0.8562832218274062
70000,207141,69,0.8564262989944048
70100,207664,35,0.8567156560597889
70200,207772,27,0.8566842500433167
70300,207881,24,0.856692049778479
70400,208003,28,0.8566511059936636
70500,208124,38,0.8566095212469489
70600,208372,41,0.8566122127733092
70700,208509,37,0.8565529545487245
70800,208663,44,0.8564815036685948
70900,208826,23,0.8565169088140365
71000,208976,31,0.8564811270193706
71100,209149,34,0.8564468393346371
71200,209301,28,0.8564364240973527
71300,209621,57,0.8563979753936867
71400,209914,43,0.8564269176901017
71500,210215,54,0.8564659990961635
71600,210580,124,0.8562161648779562
71700,210892,64,0.8563103389412591
71800,211209,61,0.8564076341443784
71900,211503,65,0.8563944719460244
72000,211966,85,0.8564816998952662
72100,212437,76,0.8565880708162891
72200,213035,70,0.8568310371535194
72300,213658,70,0.8570753259882616
72400,213850,60,0.8570586859948562
72500,214015,54,0.8570287129406817
72600,214341,76,0.857031552526115
72700,214629,65,0.8570743003042459
72800,214931,98,0.8569633975554946
72900,215197,87,0.8568613874728737
73000,215447,73,0.8568093312972564
73100,215763,76,0.8568012124414288
73200,216601,58,0.8572259592522656
73300,217597,114,0.8574612701461877
73400,217883,70,0.8574831446234906
73500,218187,50,0.8575808824540417
73600,218513,92,0.8574501288252873
73700,218840,69,0.8574849204898556
73800,219066,50,0.8575086960094218
73900,219204,51,0.8574752285542234
74000,219377,51,0.8574280804277568
74100,219591,67,0.857334772372274
74200,219820,48,0.8573560185606405
74300,220025,73,0.8572344051812294
74400,220224,61,0.857204482708515
74500,220506,47,0.8572419798100732
74600,220781,77,0.857125386695413
74700,220936,40,0.8571577289350762
74800,221183,38,0.8572087366569764
74900,221432,49,0.8572247913580693
75000,221887,77,0.8572967321204036
75100,222164,56,0.8573036135467492
75200,222361,36,0.8573400911130998
75300,222747,56,0.857407731641728
75400,223046,51,0.8574778296853564
75500,223470,87,0.8574439522083501
75600,223815,57,0.857534124165047
75700,224444,85,0.8576749656930014
75800,224609,46,0.8576548579976759
75900,224994,62,0.8576895383876904
76000,225203,70,0.8575951474891542
76100,225491,48,0.8576528553246028
76200,225625,58,0.8575468144044321
76300,226290,78,0.8576826196473551
76400,226435,40,0.8576236005917813
76500,226788,70,0.8575630103885568
76600,227073,60,0.857561224804358
76700,227184,38,0.8575031692372702
76800,227309,53,0.8573879608814433
76900,227482,47,0.8573513508761132
77000,227713,44,0.8573555308656071
77100,227882,44,0.8573165059109539
77200,228017,38,0.857286956674283
77300,228250,38,0.8573143483023001
77400,228488,47,0.8573272994643045
77500,228696,67,0.8572034491202295
77600,228897,50,0.8572108852453287
77700,229104,60,0.8571434806899924
77800,229374,81,0.857111093672343
77900,229527,65,0.8569623617265071
78000,229722,49,0.8569096560190143
78100,229855,43,0.8568488829914511
78200,229943,36,0.8567949448341545
78300,230040,39,0.8567118761954443
78400,230183,46,0.8566314627926476
78500,230462,78,0.8565186451562513
78600,230703,54,0.8564908128632918
78700,230938,50,0.8564549792585023
78800,231179,62,0.8563969910761791
78900,231424,54,0.8564064228429203
79000,231657,39,0.8564601976197568
79100,231967,85,0.8563976772558166
79200,232200,86,0.8562833763996555
79300,232419,26,0.8563628619002749
79400,232745,40,0.856435154353477
79500,233132,101,0.8562960039805775
79600,233305,54,0.8562696898909153
79700,233447,39,0.8562371758900307
79800,233591,32,0.8562144945652872
79900,233747,30,0.8562206145961232
80000,233946,31,0.8562617014182761
80100,234101,20,0.856322698322519
80200,234214,33,0.856272468767879
80300,234406,70,0.856138494748428
80400,234628,32,0.8561851100465417
80500,234809,47,0.8561682047962387
80600,234929,38,0.8561182314656769
80700,235081,24,0.8561176785873805
80800,235206,36,0.8560751001249968
80900,235308,36,0.85602699440733
81000,235521,44,0.8560043478076265
81100,235728,63,0.8559441390076699
81200,236242,79,0.8559824248016864
81300,237334,84,0.856375403439878
81400,237509,58,0.8562707097415256
81500,237853,112,0.8561170134494835
81600,238341,133,0.8559710666649883
81700,238632,48,0.8560293673941466
81800,238937,48,0.8560666619234358
81900,239093,46,0.8560476467316065
82000,239284,28,0.8561040437304626
82100,239702,49,0.8562131313047033
82200,240000,55,0.8562333333333333
82300,240296,74,0.8561399274228452
82400,240630,75,0.8560777957860616
82500,240751,49,0.8559839834517822
82600,240872,42,0.8559193264472417
82700,241070,60,0.8558509976355415
