time,total_packets,active_flows,hit_rate
24000,60861,15,0.801449203923695
24050,60902,15,0.8013529933335523
24100,60989,35,0.8010788830772763
24150,61065,24,0.8009498075820847
24200,61125,20,0.8008507157464213
24250,61162,13,0.8007586409862333
24300,61269,22,0.8007801661525404
24350,61360,22,0.8008148631029987
24400,61450,27,0.800846216436127
24450,61595,35,0.8009416348729604
24500,61729,43,0.8009525506650035
24550,61800,27,0.8007928802588997
24600,61879,37,0.8004331033145332
24650,61956,44,0.8000839305313449
24700,62050,29,0.8
24750,62203,47,0.7999131874668425
24800,62242,17,0.799813630667395
24850,62378,31,0.799785180672673
24900,62462,14,0.7998783260222215
24950,62504,20,0.7997408165877384
25000,62576,20,0.7996356430580415
25050,62740,41,0.799665285304431
25100,62832,23,0.7997039724980901
25150,62966,27,0.7997331893402789
25200,63047,31,0.7995463701682871
25250,63117,15,0.7995468732671072
25300,63191,16,0.799560063933155
25350,63262,32,0.7993424172489014
25400,63338,29,0.7993621522624649
25450,63466,45,0.7991995714240696
25500,63608,31,0.7993019745943907
25550,63719,27,0.7994004927886502
25600,63924,33,0.7996683561729554
25650,64046,21,0.7998313712019486
25700,64191,26,0.8000031157015781
25750,64325,48,0.7997201710066071
25800,64397,27,0.7996801093218628
25850,64468,26,0.7995594713656388
25900,64607,39,0.7994799325150526
25950,64827,48,0.799697656840514
26000,64967,56,0.7995751689319193
26050,65068,37,0.7996096391467388
26100,65161,52,0.7991896993600467
26150,65283,45,0.7990135257264526
26200,65439,45,0.7989730894420758
26250,65597,64,0.7987407960729911
26300,65747,56,0.7986372001764339
26350,65882,65,0.7983212410066483
26400,66009,53,0.7982699328879396
26450,66127,51,0.7981459918036505
26500,66251,43,0.7980709725136225
26550,66378,44,0.7980505589201241
26600,66462,38,0.7978544130480575
26650,66591,55,0.79755522518058
26700,66728,55,0.7975062942093274
26750,66892,69,0.797165580338456
26800,67061,49,0.7971697409820909
26850,67252,55,0.7971212752037115
26900,67371,38,0.7971085481883896
26950,67469,45,0.7968696734796722
27000,67542,43,0.7965562168724646
27050,67698,65,0.7963603060651718
27100,67828,40,0.7964409978180103
27150,67977,62,0.7961810612413022
27200,68067,41,0.7959951224528773
27250,68188,46,0.7958145128175046
27300,68299,31,0.7957656773891272
27350,68389,35,0.7955226717747006
27400,68448,18,0.7955089995324918
27450,68518,14,0.7955135876703932
27500,68585,12,0.7955238025807392
27550,68685,23,0.7955303195748707
27600,68731,15,0.7954925724927616
27650,68826,33,0.7953099119518786
27700,68979,64,0.794691137882544
27750,69028,18,0.7946340615402445
27800,69114,34,0.7944265995312093
27850,69181,16,0.7943799598155563
27900,69266,31,0.794242485490717
27950,69420,39,0.7941947565543072
28000,69526,31,0.7941345683629146
28050,69674,29,0.7942704595688492
28100,69862,43,0.7942372105007014
28150,70001,38,0.7942029399580006
28200,70079,22,0.7941751451932819
28250,70261,28,0.7943382530849262
28300,70384,19,0.7944845419413503
28350,70517,36,0.7944750911127814
28400,70731,35,0.7946586362415349
28450,70929,45,0.7947243017665553
28500,71048,20,0.7948710730773562
28550,71289,32,0.7951577382204829
28600,71458,27,0.7953483164936046
28650,71651,35,0.7954948291021758
28700,71959,28,0.7961061159827124
28750,72228,36,0.7964501301434347
28800,72459,33,0.7967678273230379
28850,72624,25,0.7970643313505177
28900,72853,29,0.7974002443276186
28950,73029,23,0.7977104985690616
29000,73176,33,0.7978025582158085
29050,73343,17,0.7981266105831504
29100,73550,32,0.7983412644459551
29150,73727,35,0.7985134346982787
29200,73939,23,0.7989288467520523
29250,74130,27,0.7991906110886281
29300,74265,35,0.7991382212347674
29350,74380,21,0.7992067760150579
29400,74553,27,0.7994044505251298
29450,74764,26,0.7997298164892194
29500,74943,27,0.799941288712755
29550,75147,23,0.8002980824251135
29600,75375,32,0.8005837479270315
29650,75599,53,0.8005793727430257
29700,75782,22,0.8008761975139215
29750,76070,43,0.8012225581701065
29800,76404,38,0.8018035704936914
29850,76824,52,0.8022883473914402
29900,77022,21,0.802588870712264
29950,77248,41,0.8027262841756421
30000,77369,16,0.8029184815623829
30050,77544,19,0.8031827091715671
30100,77679,34,0.8031514308886571
30150,77829,29,0.8032609952588367
30200,78061,60,0.8032564276655436
30250,78280,43,0.8034108329075115
30300,78563,64,0.8035589272303756
30350,78743,44,0.8035507918164154
30400,78902,47,0.8035411016197308
30450,79015,20,0.8036828450294248
30500,79223,26,0.8039079560228721
30550,79385,25,0.804106569251118
30600,79539,53,0.8038697997208917
30650,79706,45,0.8039168945876095
30700,80005,42,0.8043872257983876
30750,80472,54,0.8050750571627399
30800,80827,50,0.8054981627426478
30850,80998,42,0.8054396404849502
30900,81185,59,0.8053950852990084
30950,81468,90,0.805064565228065
31000,81687,47,0.8051587155850992
31050,81909,59,0.8051251999169811
31100,82037,43,0.8051123273644819
31150,82138,24,0.805120650612384
31200,82356,39,0.8052600903395016
31250,82519,54,0.8050994316460451
31300,82647,40,0.8049293985262623
31350,82862,44,0.8049769496270909
31400,83036,48,0.8049761549207572
31450,83195,40,0.8051205000300499
31500,83331,30,0.8051025428712004
31550,83479,19,0.8052564117921872
31600,83591,45,0.805014893947913
31650,83746,25,0.8051130800277028
31700,83945,52,0.8049794508309012
31750,84082,27,0.8051069194357888
31800,84254,32,0.805231799083723
31850,84405,21,0.8054143711865411
31900,84645,18,0.805812511075669
31950,84709,20,0.8057467329327462
32000,84836,16,0.8059314441982177
32050,84970,19,0.8060256561139225
32100,85064,17,0.8060401579986833
32150,85174,11,0.8061849860286002
32200,85286,17,0.8062636306076026
32250,85396,12,0.8063843739753619
32300,85526,38,0.8062928232350396
32350,85662,23,0.8063668837991175
32400,85802,25,0.8064147688865061
32450,85899,18,0.8064936728017789
32500,86041,28,0.8065805836752246
32550,86184,20,0.8066346421609579
32600,86334,22,0.8067389441008177
32650,86514,31,0.8068867466537207
32700,86803,33,0.8072301648560534
32750,87049,19,0.8076600535330676
32800,87153,18,0.8077518846167085
32850,87285,44,0.8076187202841267
32900,87506,55,0.8075674810870112
32950,87592,19,0.8076422504338295
33000,87716,22,0.8077089698572666
33050,87829,18,0.8077628118275285
33100,87953,18,0.8078860300387707
33150,88151,36,0.8079658767342401
33200,88278,27,0.8080382428238067
33250,88487,47,0.8080169968469945
33300,88701,70,0.8078826619767534
33350,88824,45,0.8077884355579573
33400,88967,14,0.8079625029505322
33450,89165,57,0.8077608927269668
33500,89241,24,0.8077004964086014
33550,89371,63,0.8073200478902552
33600,89576,42,0.807392605162097
33650,89723,40,0.8074741147754756
33700,89890,42,0.8075981755478918
33750,90066,29,0.8078742255679169
