timeout,multiplier,max_packet,99_packet,95_packet,mean_packet,median_packet,all_hr,main_hr,max_cache,99_cache,95_cache,mean_cache,median_cache
590,5,837.0,445.0,381.0,268.29529836215784,261.0,0.9476201986655396,0.9278242303905829,1610.0,1416.0,1259.0,950.1240980414615,935.0
590,7,837.0,445.0,381.0,268.29529836215784,261.0,0.9485670309454184,0.9278242316682569,2062.0,1846.0,1650.0,1261.0880483335243,1242.0
590,9,837.0,445.0,381.0,268.29529836215784,261.0,0.9510176734470258,0.9278242352045747,2524.0,2227.0,2040.0,1560.2575592715611,1537.0
590,11,837.0,445.0,381.0,268.29529836215784,261.0,0.9514742664152728,0.9278242359029201,3018.0,2627.769999999997,2416.0,1859.4080002290689,1833.0
590,13,837.0,445.0,381.0,268.29529836215784,261.0,0.9517745146980878,0.9278242363693476,3518.0,3009.769999999997,2784.0,2153.306751803917,2123.5
590,15,837.0,445.0,381.0,268.29529836215784,261.0,0.9520849374739624,0.9278242368577266,3928.0,3385.769999999997,3136.0,2445.0389989691903,2410.0
590,17,837.0,445.0,381.0,268.29529836215784,261.0,0.9528652505753499,0.92782423811378,4414.0,3759.769999999997,3479.0,2734.127963578055,2699.0
590,19,837.0,445.0,381.0,268.29529836215784,261.0,0.9530667760542196,0.927824238444957,4795.0,4141.0,3822.0,3020.7739090596724,2984.0
630,1,866.0,467.0,401.0,283.1213205818348,276.0,0.9344474033862626,0.9281280406762838,771.0,425.0,360.0,248.43660519986256,241.0
630,3,866.0,467.0,401.0,283.1213205818348,276.0,0.9412359057457124,0.9281280470558705,1215.0,976.0,855.0,638.0898236169969,627.0
630,5,866.0,467.0,401.0,283.1213205818348,276.0,0.9477514596997648,0.9281280547380701,1708.0,1485.0,1325.0,999.97669224602,985.0
630,7,866.0,467.0,401.0,283.1213205818348,276.0,0.9505235053707471,0.9281280586199998,2156.0,1923.0,1738.0,1325.9023880426068,1308.0
630,9,866.0,467.0,401.0,283.1213205818348,276.0,0.951234611771818,0.9281280596869503,2695.0,2353.0,2158.0,1650.9676726606344,1626.0
630,11,866.0,467.0,401.0,283.1213205818348,276.0,0.9515997350400828,0.9281280602469665,3160.0,2761.0,2545.0,1962.1923319207422,1933.0
630,13,866.0,467.0,401.0,283.1213205818348,276.0,0.9519178642389184,0.9281280607418377,3636.0,3176.0,2941.0,2277.6664471423665,2245.0
630,15,866.0,467.0,401.0,283.1213205818348,276.0,0.9527226061974046,0.9281280620233999,4218.0,3569.0,3306.0,2587.5653132516322,2552.0
630,17,866.0,467.0,401.0,283.1213205818348,276.0,0.9529886540802814,0.9281280624567351,4541.0,3976.769999999997,3674.0,2894.856373840339,2859.0
630,19,866.0,467.0,401.0,283.1213205818348,276.0,0.9533359468013032,0.928128063029836,5009.0,4352.0,4029.8499999999985,3198.2567288970336,3165.0
670,1,874.0,488.0,420.0,297.9235196426526,290.0,0.9345812332281416,0.9284938689387416,773.0,423.0,359.0,247.15588134234338,240.0
670,3,874.0,488.0,420.0,297.9235196426526,290.0,0.943488447845322,0.9284938776164817,1264.0,1029.0,906.0,675.1933627305006,663.0
670,5,874.0,488.0,420.0,297.9235196426526,290.0,0.9479742408027494,0.9284938831117355,1779.0,1555.0,1387.0,1049.6131027373726,1034.0
670,7,874.0,488.0,420.0,297.9235196426526,290.0,0.9507533381025849,0.9284938870184594,2283.0,2016.0,1824.0,1395.1865192990495,1377.0
670,9,874.0,488.0,420.0,297.9235196426526,290.0,0.9513561012632036,0.9284938879247044,2791.0,2462.0,2258.0,1732.2978753865536,1705.0
670,11,874.0,488.0,420.0,297.9235196426526,290.0,0.9517215267441336,0.9284938884851339,3448.0,2900.0,2679.0,2069.2433283701753,2039.0
670,13,874.0,488.0,420.0,297.9235196426526,290.0,0.9520685676212676,0.9284938890252795,3819.0,3339.5399999999936,3091.0,2402.2240006872066,2368.0
670,15,874.0,488.0,420.0,297.9235196426526,290.0,0.9528852469800266,0.9284938903277814,4401.0,3755.0,3471.0,2728.2010079028746,2695.0
670,17,874.0,488.0,420.0,297.9235196426526,290.0,0.9532623580173418,0.9284938909445889,4844.0,4183.769999999997,3858.0,3052.436547932654,3017.0
670,19,874.0,488.0,420.0,297.9235196426526,290.0,0.9534469092181864,0.928493891250085,5218.0,4583.769999999997,4245.0,3375.306293666247,3344.0
710,1,890.0,508.0,439.0,312.69153017981904,305.0,0.9359064861335512,0.9289119809707611,807.0,464.7699999999968,397.0,274.70057839880883,268.0
710,2,890.0,508.0,439.0,312.69153017981904,305.0,0.9385294402230652,0.928911983354545,1100.0,790.0,688.0,503.35445538884437,493.0
710,3,890.0,508.0,439.0,312.69153017981904,305.0,0.94615320802018,0.9289119916016219,1315.0,1088.0,960.0,717.2504008704616,705.0
710,4,890.0,508.0,439.0,312.69153017981904,305.0,0.947625134805737,0.9289119934704134,1577.0,1361.7699999999968,1209.0,909.2683255068148,894.5
710,5,890.0,508.0,439.0,312.69153017981904,305.0,0.948154661763837,0.9289119941686663,1821.0,1624.0,1450.0,1099.045670599015,1083.0
710,6,890.0,508.0,439.0,312.69153017981904,305.0,0.9504433182769304,0.9289119973581912,2078.0,1875.0,1687.0,1286.045384262971,1269.0
710,7,890.0,508.0,439.0,312.69153017981904,305.0,0.950887772369794,0.9289119980120625,2386.0,2109.769999999997,1917.0,1465.338678272821,1444.0
710,8,890.0,508.0,439.0,312.69153017981904,305.0,0.9512628182872308,0.9289119985730998,2689.0,2342.769999999997,2147.0,1643.142681250716,1619.0
710,9,890.0,508.0,439.0,312.69153017981904,305.0,0.9514790514491376,0.9289119989005084,2972.0,2580.769999999997,2370.0,1820.0210170656283,1793.0
710,10,890.0,508.0,439.0,312.69153017981904,305.0,0.9516566013899064,0.9289119991715347,3214.0,2810.769999999997,2590.0,1996.205904249227,1967.0
790,1,918.0,547.0,476.0,341.8432882831291,334.0,0.9363261084190958,0.9298817306454626,802.0,466.0,398.0,276.63672546100105,269.0
790,2,918.0,547.0,476.0,341.8432882831291,334.0,0.9393519623600172,0.9298817334127999,1136.0,830.7699999999968,727.0,535.1996334898637,525.0
790,3,918.0,547.0,476.0,341.8432882831291,334.0,0.947335665441312,0.9298817422408177,1387.0,1162.0,1026.0,768.2399209712519,755.0
790,4,918.0,547.0,476.0,341.8432882831291,334.0,0.9479216054302376,0.9298817429953375,1686.0,1469.0,1307.0,985.3310903676555,971.0
790,5,918.0,547.0,476.0,341.8432882831291,334.0,0.948707962784928,0.9298817440350293,1918.0,1756.7699999999968,1577.0,1197.2277230557784,1181.0
790,6,918.0,547.0,476.0,341.8432882831291,334.0,0.9508293445878672,0.9298817470057028,2291.0,2031.0,1830.0,1396.6405909975947,1377.0
